"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Montana"	"30"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	65	6004	1082.6
	"Montana"	"30"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	41	5810	705.7
	"Montana"	"30"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	16	25279	63.3
	"Montana"	"30"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	14	24853	56.3
	"Montana"	"30"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	11	24501	44.9
	"Montana"	"30"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	15	33887	44.3
	"Montana"	"30"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	11	33425	32.9
	"Montana"	"30"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	11	31939	34.4
	"Montana"	"30"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	13	32321	40.2
	"Montana"	"30"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	18	33684	53.4
	"Montana"	"30"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	34	29970	113.4
	"Montana"	"30"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	47	29556	159.0
	"Montana"	"30"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	39	30166	129.3
	"Montana"	"30"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	43	25020	171.9
	"Montana"	"30"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	52	24262	214.3
	"Montana"	"30"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	55	24883	221.0
	"Montana"	"30"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	109	62025	175.7
	"Montana"	"30"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	124	60661	204.4
	"Montana"	"30"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	112	58390	191.8
	"Montana"	"30"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	137	62308	219.9
	"Montana"	"30"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	137	64102	213.7
	"Montana"	"30"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	150	67438	222.4
	"Montana"	"30"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	212	40789	519.7
	"Montana"	"30"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	181	41243	438.9
	"Montana"	"30"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	216	42681	506.1
	"Montana"	"30"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	464	33358	1391.0
	"Montana"	"30"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	389	33406	1164.5
	"Montana"	"30"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	443	33738	1313.1
	"Montana"	"30"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	903	28170	3205.5
	"Montana"	"30"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	926	28380	3262.9
	"Montana"	"30"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	949	28536	3325.6
	"Montana"	"30"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	1090	14037	7765.2
	"Montana"	"30"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	1064	14361	7409.0
	"Montana"	"30"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	1118	15084	7411.8
	"Montana"	"30"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	559	3115	17945.4
	"Montana"	"30"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	577	3161	18253.7
	"Montana"	"30"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	596	3308	18016.9
	"Nebraska"	"31"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	95	11696	812.2
	"Nebraska"	"31"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	89	11953	744.6
	"Nebraska"	"31"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	84	11768	713.8
	"Nebraska"	"31"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	14	47348	29.6
	"Nebraska"	"31"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	17	46883	36.3
	"Nebraska"	"31"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	16	46756	34.2
	"Nebraska"	"31"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	13	61684	21.1
	"Nebraska"	"31"	"Female"	"F"	"5-9 years"	"5-9"	"1990"	"1990"	20	61646	32.4
	"Nebraska"	"31"	"Female"	"F"	"5-9 years"	"5-9"	"1991"	"1991"	14	61489	22.8
	"Nebraska"	"31"	"Female"	"F"	"10-14 years"	"10-14"	"1989"	"1989"	14	56156	24.9
	"Nebraska"	"31"	"Female"	"F"	"10-14 years"	"10-14"	"1990"	"1990"	10	57025	17.5
	"Nebraska"	"31"	"Female"	"F"	"10-14 years"	"10-14"	"1991"	"1991"	11	59535	18.5
	"Nebraska"	"31"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	34	55845	60.9
	"Nebraska"	"31"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	30	55564	54.0
	"Nebraska"	"31"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	24	54957	43.7
	"Nebraska"	"31"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	26	55087	47.2
	"Nebraska"	"31"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	22	54198	40.6
	"Nebraska"	"31"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	33	54939	60.1
	"Nebraska"	"31"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	70	129967	53.9
	"Nebraska"	"31"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	70	128294	54.6
	"Nebraska"	"31"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	71	125868	56.4
	"Nebraska"	"31"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	119	111466	106.8
	"Nebraska"	"31"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	108	114563	94.3
	"Nebraska"	"31"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	125	120580	103.7
	"Nebraska"	"31"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	249	74428	334.6
	"Nebraska"	"31"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	213	75205	283.2
	"Nebraska"	"31"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	226	76819	294.2
	"Nebraska"	"31"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	526	70440	746.7
	"Nebraska"	"31"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	544	70050	776.6
	"Nebraska"	"31"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	504	69438	725.8
	"Nebraska"	"31"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	1176	64821	1814.2
	"Nebraska"	"31"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	1175	65058	1806.1
	"Nebraska"	"31"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	1177	64946	1812.3
	"Nebraska"	"31"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	2076	47417	4378.2
	"Nebraska"	"31"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	2073	47499	4364.3
	"Nebraska"	"31"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	2130	48097	4428.6
	"Nebraska"	"31"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	2916	20781	14032.0
	"Nebraska"	"31"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	2877	20980	13713.1
	"Nebraska"	"31"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	2976	21869	13608.3
	"Nebraska"	"31"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	97	12520	774.8
	"Nebraska"	"31"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	113	12427	909.3
	"Nebraska"	"31"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	98	12249	800.1
	"Nebraska"	"31"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	29	49982	58.0
	"Nebraska"	"31"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	17	49589	34.3
	"Nebraska"	"31"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	24	49328	48.7
	"Nebraska"	"31"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	17	64441	26.4
	"Nebraska"	"31"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	23	64398	35.7
	"Nebraska"	"31"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	15	64277	23.3
	"Nebraska"	"31"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	16	59178	27.0
	"Nebraska"	"31"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	21	60068	35.0
	"Nebraska"	"31"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	18	62743	28.7
	"Nebraska"	"31"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	50	58004	86.2
	"Nebraska"	"31"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	75	57781	129.8
	"Nebraska"	"31"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	61	57299	106.5
	"Nebraska"	"31"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	79	55696	141.8
	"Nebraska"	"31"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	77	54816	140.5
	"Nebraska"	"31"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	81	55746	145.3
	"Nebraska"	"31"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	160	130482	122.6
	"Nebraska"	"31"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	170	128574	132.2
	"Nebraska"	"31"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	175	127188	137.6
	"Nebraska"	"31"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	205	110913	184.8
	"Nebraska"	"31"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	227	114004	199.1
	"Nebraska"	"31"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	229	120362	190.3
	"Nebraska"	"31"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	380	72828	521.8
	"Nebraska"	"31"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	350	73594	475.6
	"Nebraska"	"31"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	357	75281	474.2
	"Nebraska"	"31"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	928	64972	1428.3
	"Nebraska"	"31"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	919	64765	1419.0
	"Nebraska"	"31"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	844	64568	1307.1
	"Nebraska"	"31"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	1805	52022	3469.7
	"Nebraska"	"31"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	1758	52484	3349.6
	"Nebraska"	"31"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	1729	53266	3246.0
	"Nebraska"	"31"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	2222	28616	7764.9
	"Nebraska"	"31"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	2289	28708	7973.4
	"Nebraska"	"31"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	2232	29169	7652.0
	"Nebraska"	"31"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	1484	7974	18610.5
	"Nebraska"	"31"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	1480	7938	18644.5
	"Nebraska"	"31"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	1468	8144	18025.5
	"Nevada"	"32"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	80	9447	846.8
	"Nevada"	"32"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	73	10638	686.2
	"Nevada"	"32"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	78	10656	732.0
	"Nevada"	"32"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	18	34424	52.3
	"Nevada"	"32"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	20	35955	55.6
	"Nevada"	"32"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	15	39209	38.3
	"Nevada"	"32"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	30	35261	85.1
	"Nevada"	"32"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	20	36332	55.0
	"Nevada"	"32"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	18	37546	47.9
	"Nevada"	"32"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	22	41346	53.2
	"Nevada"	"32"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	29	43029	67.4
	"Nevada"	"32"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	32	43438	73.7
	"Nevada"	"32"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	81	102354	79.1
	"Nevada"	"32"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	83	106181	78.2
	"Nevada"	"32"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	107	115143	92.9
	"Nevada"	"32"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	117	86213	135.7
	"Nevada"	"32"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	142	92832	153.0
	"Nevada"	"32"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	147	101816	144.4
	"Nevada"	"32"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	181	61048	296.5
	"Nevada"	"32"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	260	65491	397.0
	"Nevada"	"32"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	239	70789	337.6
	"Nevada"	"32"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	514	50306	1021.7
	"Nevada"	"32"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	501	53169	942.3
	"Nevada"	"32"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	544	56130	969.2
	"Nevada"	"32"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	921	41672	2210.1
	"Nevada"	"32"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	1014	43750	2317.7
	"Nevada"	"32"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	1086	47529	2284.9
	"Nevada"	"32"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	965	18576	5194.9
	"Nevada"	"32"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	1063	19705	5394.6
	"Nevada"	"32"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	1160	21863	5305.8
	"Nevada"	"32"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	676	4829	13998.8
	"Nevada"	"32"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	731	5085	14375.6
	"Nevada"	"32"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	795	5889	13499.7
	"Nevada"	"32"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	79	10159	777.6
	"Nevada"	"32"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	108	10961	985.3
	"Nevada"	"32"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	124	11370	1090.6
	"Nevada"	"32"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	21	36374	57.7
	"Nevada"	"32"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	24	38038	63.1
	"Nevada"	"32"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	28	41432	67.6
	"Nevada"	"32"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	13	41079	31.6
	"Nevada"	"32"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	14	43568	32.1
	"Nevada"	"32"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	10	47410	21.1
	"Nevada"	"32"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	18	35576	50.6
	"Nevada"	"32"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	13	38562	33.7
	"Nevada"	"32"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	15	43050	34.8
	"Nevada"	"32"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	52	37594	138.3
	"Nevada"	"32"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	62	38665	160.4
	"Nevada"	"32"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	60	39946	150.2
	"Nevada"	"32"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	85	44880	189.4
	"Nevada"	"32"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	78	46289	168.5
	"Nevada"	"32"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	84	46802	179.5
	"Nevada"	"32"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	241	111909	215.4
	"Nevada"	"32"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	268	115856	231.3
	"Nevada"	"32"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	260	125759	206.7
	"Nevada"	"32"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	318	91803	346.4
	"Nevada"	"32"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	331	98487	336.1
	"Nevada"	"32"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	374	108370	345.1
	"Nevada"	"32"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	440	64546	681.7
	"Nevada"	"32"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	478	69199	690.8
	"Nevada"	"32"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	493	74465	662.1
	"Nevada"	"32"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	862	51564	1671.7
	"Nevada"	"32"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	893	54603	1635.4
	"Nevada"	"32"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	934	57685	1619.1
	"Nevada"	"32"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	1410	39452	3574.0
	"Nevada"	"32"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	1437	41445	3467.2
	"Nevada"	"32"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	1622	44891	3613.2
	"Nevada"	"32"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	1089	13536	8045.2
	"Nevada"	"32"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	1211	14386	8417.9
	"Nevada"	"32"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	1267	16344	7752.1
	"Nevada"	"32"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	398	2128	18703.0
	"Nevada"	"32"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	447	2242	19937.6
	"Nevada"	"32"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	445	2495	17835.7
	"New Hampshire"	"33"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	55	8801	624.9
	"New Hampshire"	"33"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	51	8599	593.1
	"New Hampshire"	"33"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	39	8033	485.5
	"New Hampshire"	"33"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	16	33007	48.5
	"New Hampshire"	"33"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	10	33475	29.9
	"New Hampshire"	"33"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	19	39004	48.7
	"New Hampshire"	"33"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	12	38105	31.5
	"New Hampshire"	"33"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	19	34882	54.5
	"New Hampshire"	"33"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	12	42646	28.1
	"New Hampshire"	"33"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	11	41118	26.8
	"New Hampshire"	"33"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	55	103156	53.3
	"New Hampshire"	"33"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	38	103169	36.8
	"New Hampshire"	"33"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	50	99703	50.1
	"New Hampshire"	"33"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	89	89564	99.4
	"New Hampshire"	"33"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	79	90889	86.9
	"New Hampshire"	"33"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	82	94840	86.5
	"New Hampshire"	"33"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	143	54701	261.4
	"New Hampshire"	"33"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	145	55375	261.9
	"New Hampshire"	"33"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	172	57093	301.3
	"New Hampshire"	"33"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	387	45933	842.5
	"New Hampshire"	"33"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	367	45193	812.1
	"New Hampshire"	"33"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	386	44643	864.6
	"New Hampshire"	"33"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	848	39269	2159.5
	"New Hampshire"	"33"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	783	39593	1977.6
	"New Hampshire"	"33"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	764	40324	1894.7
	"New Hampshire"	"33"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	1285	25205	5098.2
	"New Hampshire"	"33"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	1263	25454	4961.9
	"New Hampshire"	"33"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	1279	26292	4864.6
	"New Hampshire"	"33"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	1306	9577	13636.8
	"New Hampshire"	"33"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	1405	9778	14369.0
	"New Hampshire"	"33"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	1404	10415	13480.6
	"New Hampshire"	"33"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	87	9008	965.8
	"New Hampshire"	"33"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	74	8970	825.0
	"New Hampshire"	"33"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	60	8308	722.2
	"New Hampshire"	"33"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	15	34092	44.0
	"New Hampshire"	"33"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	14	34564	40.5
	"New Hampshire"	"33"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	13	34804	37.4
	"New Hampshire"	"33"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	13	40318	32.2
	"New Hampshire"	"33"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	12	41280	29.1
	"New Hampshire"	"33"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	10	36614	27.3
	"New Hampshire"	"33"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	38	39844	95.4
	"New Hampshire"	"33"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	35	38862	90.1
	"New Hampshire"	"33"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	34	35606	95.5
	"New Hampshire"	"33"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	59	42691	138.2
	"New Hampshire"	"33"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	48	41693	115.1
	"New Hampshire"	"33"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	54	40305	134.0
	"New Hampshire"	"33"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	131	102013	128.4
	"New Hampshire"	"33"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	130	101531	128.0
	"New Hampshire"	"33"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	113	97643	115.7
	"New Hampshire"	"33"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	160	90209	177.4
	"New Hampshire"	"33"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	189	91303	207.0
	"New Hampshire"	"33"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	159	94759	167.8
	"New Hampshire"	"33"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	256	55460	461.6
	"New Hampshire"	"33"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	263	56215	467.8
	"New Hampshire"	"33"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	289	57744	500.5
	"New Hampshire"	"33"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	614	43243	1419.9
	"New Hampshire"	"33"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	591	42769	1381.8
	"New Hampshire"	"33"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	602	42534	1415.3
	"New Hampshire"	"33"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	1117	31355	3562.4
	"New Hampshire"	"33"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	1135	31695	3581.0
	"New Hampshire"	"33"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	1057	32558	3246.5
	"New Hampshire"	"33"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	1175	14456	8128.1
	"New Hampshire"	"33"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	1203	14707	8179.8
	"New Hampshire"	"33"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	1212	15464	7837.6
	"New Hampshire"	"33"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	572	3277	17455.0
	"New Hampshire"	"33"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	615	3297	18653.3
